"FSC.A","sample_type","diameter","replicate"
1544.96,"beads",2,"FC-PT79"
3417.23,"beads",2,"FC-PT79"
1610.2799,"beads",2,"FC-PT79"
2830.77,"beads",2,"FC-PT79"
1201.3199,"beads",2,"FC-PT79"
1171.5,"beads",2,"FC-PT79"
1006.0699,"beads",2,"FC-PT79"
2718.5898,"beads",2,"FC-PT79"
1407.22,"beads",2,"FC-PT79"
1473.96,"beads",2,"FC-PT79"
1495.26,"beads",2,"FC-PT79"
1082.0399,"beads",2,"FC-PT79"
2719.2998,"beads",2,"FC-PT79"
1363.2,"beads",2,"FC-PT79"
1096.24,"beads",2,"FC-PT79"
1692.6399,"beads",2,"FC-PT79"
1053.64,"beads",2,"FC-PT79"
1273.74,"beads",2,"FC-PT79"
1366.0399,"beads",2,"FC-PT79"
1064.2899,"beads",2,"FC-PT79"
1008.2,"beads",2,"FC-PT79"
2641.2,"beads",2,"FC-PT79"
1258.12,"beads",2,"FC-PT79"
1730.2699,"beads",2,"FC-PT79"
1801.2699,"beads",2,"FC-PT79"
2306.0798,"beads",2,"FC-PT79"
2566.6499,"beads",2,"FC-PT79"
2171.8899,"beads",2,"FC-PT79"
1188.5399,"beads",2,"FC-PT79"
2484.29,"beads",2,"FC-PT79"
1530.76,"beads",2,"FC-PT79"
1304.27,"beads",2,"FC-PT79"
1371.72,"beads",2,"FC-PT79"
1683.4099,"beads",2,"FC-PT79"
1532.89,"beads",2,"FC-PT79"
2492.0999,"beads",2,"FC-PT79"
1173.63,"beads",2,"FC-PT79"
1896.4099,"beads",2,"FC-PT79"
2647.5898,"beads",2,"FC-PT79"
2519.0798,"beads",2,"FC-PT79"
2156.27,"beads",2,"FC-PT79"
1544.25,"beads",2,"FC-PT79"
1686.25,"beads",2,"FC-PT79"
2061.8398,"beads",2,"FC-PT79"
1106.1799,"beads",2,"FC-PT79"
1094.11,"beads",2,"FC-PT79"
2601.4399,"beads",2,"FC-PT79"
2003.62,"beads",2,"FC-PT79"
2763.3198,"beads",2,"FC-PT79"
1049.38,"beads",2,"FC-PT79"
2467.25,"beads",2,"FC-PT79"
2544.6399,"beads",2,"FC-PT79"
2892.5398,"beads",2,"FC-PT79"
2389.1499,"beads",2,"FC-PT79"
2246.4399,"beads",2,"FC-PT79"
2041.96,"beads",2,"FC-PT79"
2579.4299,"beads",2,"FC-PT79"
1431.36,"beads",2,"FC-PT79"
1246.0499,"beads",2,"FC-PT79"
2891.1199,"beads",2,"FC-PT79"
1863.75,"beads",2,"FC-PT79"
2017.8199,"beads",2,"FC-PT79"
2472.9299,"beads",2,"FC-PT79"
1067.84,"beads",2,"FC-PT79"
1072.8099,"beads",2,"FC-PT79"
1062.87,"beads",2,"FC-PT79"
1885.7599,"beads",2,"FC-PT79"
2172.5999,"beads",2,"FC-PT79"
1456.21,"beads",2,"FC-PT79"
1828.25,"beads",2,"FC-PT79"
1025.24,"beads",2,"FC-PT79"
1648.62,"beads",2,"FC-PT79"
1093.4,"beads",2,"FC-PT79"
1044.4099,"beads",2,"FC-PT79"
1552.0599,"beads",2,"FC-PT79"
1522.95,"beads",2,"FC-PT79"
1716.7799,"beads",2,"FC-PT79"
1067.84,"beads",2,"FC-PT79"
1143.1,"beads",2,"FC-PT79"
2270.5798,"beads",2,"FC-PT79"
1187.12,"beads",2,"FC-PT79"
1018.14,"beads",2,"FC-PT79"
1191.38,"beads",2,"FC-PT79"
1287.9399,"beads",2,"FC-PT79"
1243.21,"beads",2,"FC-PT79"
1098.37,"beads",2,"FC-PT79"
1079.2,"beads",2,"FC-PT79"
1219.0699,"beads",2,"FC-PT79"
1966.7,"beads",2,"FC-PT79"
1175.76,"beads",2,"FC-PT79"
1147.36,"beads",2,"FC-PT79"
2487.1299,"beads",2,"FC-PT79"
1038.73,"beads",2,"FC-PT79"
1167.95,"beads",2,"FC-PT79"
1787.7799,"beads",2,"FC-PT79"
1115.4099,"beads",2,"FC-PT79"
1279.4199,"beads",2,"FC-PT79"
1124.64,"beads",2,"FC-PT79"
1083.46,"beads",2,"FC-PT79"
1266.64,"beads",2,"FC-PT79"
1239.6599,"beads",2,"FC-PT79"
1700.45,"beads",2,"FC-PT79"
5221.3398,"beads",2,"FC-PT79"
1042.99,"beads",2,"FC-PT79"
1055.77,"beads",2,"FC-PT79"
1701.1599,"beads",2,"FC-PT79"
1287.9399,"beads",2,"FC-PT79"
1128.9,"beads",2,"FC-PT79"
1114.7,"beads",2,"FC-PT79"
1216.9399,"beads",2,"FC-PT79"
2008.59,"beads",2,"FC-PT79"
3230.5,"beads",2,"FC-PT79"
1277.2899,"beads",2,"FC-PT79"
1261.6699,"beads",2,"FC-PT79"
2645.46,"beads",2,"FC-PT79"
1059.3199,"beads",2,"FC-PT79"
1039.4399,"beads",2,"FC-PT79"
2179.7,"beads",2,"FC-PT79"
1088.4299,"beads",2,"FC-PT79"
1067.84,"beads",2,"FC-PT79"
1111.86,"beads",2,"FC-PT79"
1008.2,"beads",2,"FC-PT79"
2046.22,"beads",2,"FC-PT79"
2105.1499,"beads",2,"FC-PT79"
1116.12,"beads",2,"FC-PT79"
3221.98,"beads",2,"FC-PT79"
1021.6899,"beads",2,"FC-PT79"
1074.9399,"beads",2,"FC-PT79"
1105.47,"beads",2,"FC-PT79"
1224.75,"beads",2,"FC-PT79"
2999.0398,"beads",2,"FC-PT79"
1469.7,"beads",2,"FC-PT79"
1119.6699,"beads",2,"FC-PT79"
1106.1799,"beads",2,"FC-PT79"
1253.86,"beads",2,"FC-PT79"
1257.4099,"beads",2,"FC-PT79"
3220.5598,"beads",2,"FC-PT79"
1041.5699,"beads",2,"FC-PT79"
1406.51,"beads",2,"FC-PT79"
1553.48,"beads",2,"FC-PT79"
1131.74,"beads",2,"FC-PT79"
3091.3398,"beads",2,"FC-PT79"
2383.47,"beads",2,"FC-PT79"
2090.95,"beads",2,"FC-PT79"
2935.8499,"beads",2,"FC-PT79"
1598.21,"beads",2,"FC-PT79"
1556.3199,"beads",2,"FC-PT79"
1541.4099,"beads",2,"FC-PT79"
1543.5399,"beads",2,"FC-PT79"
1095.5299,"beads",2,"FC-PT79"
1558.45,"beads",2,"FC-PT79"
1662.11,"beads",2,"FC-PT79"
1720.33,"beads",2,"FC-PT79"
1032.34,"beads",2,"FC-PT79"
1802.6899,"beads",2,"FC-PT79"
1383.7899,"beads",2,"FC-PT79"
1123.22,"beads",2,"FC-PT79"
1113.99,"beads",2,"FC-PT79"
2822.25,"beads",2,"FC-PT79"
1011.7499,"beads",2,"FC-PT79"
1679.86,"beads",2,"FC-PT79"
1748.0199,"beads",2,"FC-PT79"
1449.11,"beads",2,"FC-PT79"
1026.6599,"beads",2,"FC-PT79"
2163.3699,"beads",2,"FC-PT79"
2336.6099,"beads",2,"FC-PT79"
2394.1199,"beads",2,"FC-PT79"
1508.75,"beads",2,"FC-PT79"
1473.25,"beads",2,"FC-PT79"
1684.83,"beads",2,"FC-PT79"
1457.63,"beads",2,"FC-PT79"
1565.5499,"beads",2,"FC-PT79"
1008.2,"beads",2,"FC-PT79"
1924.8099,"beads",2,"FC-PT79"
1224.0399,"beads",2,"FC-PT79"
1025.95,"beads",2,"FC-PT79"
1120.38,"beads",2,"FC-PT79"
1863.0399,"beads",2,"FC-PT79"
1990.84,"beads",2,"FC-PT79"
2201,"beads",2,"FC-PT79"
2204.55,"beads",2,"FC-PT79"
1826.12,"beads",2,"FC-PT79"
1483.1899,"beads",2,"FC-PT79"
2318.1499,"beads",2,"FC-PT79"
1082.75,"beads",2,"FC-PT79"
1025.95,"beads",2,"FC-PT79"
1381.6599,"beads",2,"FC-PT79"
2772.5498,"beads",2,"FC-PT79"
1039.4399,"beads",2,"FC-PT79"
1248.1799,"beads",2,"FC-PT79"
1176.47,"beads",2,"FC-PT79"
1532.1799,"beads",2,"FC-PT79"
2810.8899,"beads",2,"FC-PT79"
1744.47,"beads",2,"FC-PT79"
1020.27,"beads",2,"FC-PT79"
1254.5699,"beads",2,"FC-PT79"
7633.21,"beads",2,"FC-PT79"
1393.73,"beads",2,"FC-PT79"
1096.24,"beads",2,"FC-PT79"
1315.63,"beads",2,"FC-PT79"
1329.12,"beads",2,"FC-PT79"
3085.6599,"beads",2,"FC-PT79"
1043.7,"beads",2,"FC-PT79"
1158.01,"beads",2,"FC-PT79"
2023.4999,"beads",2,"FC-PT79"
1827.5399,"beads",2,"FC-PT79"
1435.62,"beads",2,"FC-PT79"
1204.87,"beads",2,"FC-PT79"
1138.84,"beads",2,"FC-PT79"
1194.22,"beads",2,"FC-PT79"
1840.3199,"beads",2,"FC-PT79"
1310.6599,"beads",2,"FC-PT79"
1037.3099,"beads",2,"FC-PT79"
1349,"beads",2,"FC-PT79"
1050.7999,"beads",2,"FC-PT79"
1425.6799,"beads",2,"FC-PT79"
3193.5798,"beads",2,"FC-PT79"
3395.22,"beads",2,"FC-PT79"
1841.0299,"beads",2,"FC-PT79"
1072.1,"beads",2,"FC-PT79"
1318.47,"beads",2,"FC-PT79"
3743.1199,"beads",2,"FC-PT79"
1514.4299,"beads",2,"FC-PT79"
1148.7799,"beads",2,"FC-PT79"
1586.1399,"beads",2,"FC-PT79"
1104.0499,"beads",2,"FC-PT79"
2447.3699,"beads",2,"FC-PT79"
1014.59,"beads",2,"FC-PT79"
1380.95,"beads",2,"FC-PT79"
1270.1899,"beads",2,"FC-PT79"
1442.72,"beads",2,"FC-PT79"
1537.86,"beads",2,"FC-PT79"
1249.6,"beads",2,"FC-PT79"
1056.48,"beads",2,"FC-PT79"
1058.61,"beads",2,"FC-PT79"
1048.6699,"beads",2,"FC-PT79"
2685.22,"beads",2,"FC-PT79"
1192.09,"beads",2,"FC-PT79"
1096.24,"beads",2,"FC-PT79"
3071.46,"beads",2,"FC-PT79"
2609.25,"beads",2,"FC-PT79"
1005.36,"beads",2,"FC-PT79"
1020.27,"beads",2,"FC-PT79"
1123.22,"beads",2,"FC-PT79"
1569.8099,"beads",2,"FC-PT79"
1060.0299,"beads",2,"FC-PT79"
1067.84,"beads",2,"FC-PT79"
1245.34,"beads",2,"FC-PT79"
1133.87,"beads",2,"FC-PT79"
1732.3999,"beads",2,"FC-PT79"
3143.8799,"beads",2,"FC-PT79"
1407.9299,"beads",2,"FC-PT79"
1795.59,"beads",2,"FC-PT79"
2263.48,"beads",2,"FC-PT79"
1775,"beads",2,"FC-PT79"
2347.26,"beads",2,"FC-PT79"
1261.6699,"beads",2,"FC-PT79"
2087.3999,"beads",2,"FC-PT79"
1701.87,"beads",2,"FC-PT79"
1197.0599,"beads",2,"FC-PT79"
1950.37,"beads",2,"FC-PT79"
1657.85,"beads",2,"FC-PT79"
1610.99,"beads",2,"FC-PT79"
1740.21,"beads",2,"FC-PT79"
2171.1799,"beads",2,"FC-PT79"
2340.8699,"beads",2,"FC-PT79"
2101.5999,"beads",2,"FC-PT79"
1077.0699,"beads",2,"FC-PT79"
2556,"beads",2,"FC-PT79"
2270.5798,"beads",2,"FC-PT79"
1013.8799,"beads",2,"FC-PT79"
2435.2998,"beads",2,"FC-PT79"
1894.99,"beads",2,"FC-PT79"
1321.3099,"beads",2,"FC-PT79"
1264.51,"beads",2,"FC-PT79"
2463.7,"beads",2,"FC-PT79"
2117.22,"beads",2,"FC-PT79"
1571.9399,"beads",2,"FC-PT79"
1373.14,"beads",2,"FC-PT79"
2240.05,"beads",2,"FC-PT79"
2372.1099,"beads",2,"FC-PT79"
2766.8699,"beads",2,"FC-PT79"
2351.52,"beads",2,"FC-PT79"
1074.9399,"beads",2,"FC-PT79"
1082.75,"beads",2,"FC-PT79"
3562.7798,"beads",2,"FC-PT79"
2028.47,"beads",2,"FC-PT79"
1846,"beads",2,"FC-PT79"
1082.0399,"beads",2,"FC-PT79"
2394.8298,"beads",2,"FC-PT79"
1329.12,"beads",2,"FC-PT79"
2769.71,"beads",2,"FC-PT79"
1373.85,"beads",2,"FC-PT79"
2136.3899,"beads",2,"FC-PT79"
1591.8199,"beads",2,"FC-PT79"
2504.1699,"beads",2,"FC-PT79"
1559.1599,"beads",2,"FC-PT79"
1764.35,"beads",2,"FC-PT79"
1055.0599,"beads",2,"FC-PT79"
1382.37,"beads",2,"FC-PT79"
1295.75,"beads",2,"FC-PT79"
1953.9199,"beads",2,"FC-PT79"
1656.4299,"beads",2,"FC-PT79"
3514.5,"beads",2,"FC-PT79"
1830.38,"beads",2,"FC-PT79"
1198.48,"beads",2,"FC-PT79"
1251.73,"beads",2,"FC-PT79"
1060.0299,"beads",2,"FC-PT79"
1122.51,"beads",2,"FC-PT79"
1480.35,"beads",2,"FC-PT79"
1002.52,"beads",2,"FC-PT79"
1591.8199,"beads",2,"FC-PT79"
1437.0399,"beads",2,"FC-PT79"
1468.99,"beads",2,"FC-PT79"
1823.2799,"beads",2,"FC-PT79"
1303.5599,"beads",2,"FC-PT79"
1738.08,"beads",2,"FC-PT79"
1003.9399,"beads",2,"FC-PT79"
1307.11,"beads",2,"FC-PT79"
1522.95,"beads",2,"FC-PT79"
1621.6399,"beads",2,"FC-PT79"
3726.0798,"beads",2,"FC-PT79"
1709.6799,"beads",2,"FC-PT79"
2359.3298,"beads",2,"FC-PT79"
1170.7899,"beads",2,"FC-PT79"
2335.1899,"beads",2,"FC-PT79"
1012.46,"beads",2,"FC-PT79"
1030.21,"beads",2,"FC-PT79"
2126.45,"beads",2,"FC-PT79"
2183.96,"beads",2,"FC-PT79"
1028.08,"beads",2,"FC-PT79"
1065.71,"beads",2,"FC-PT79"
1390.89,"beads",2,"FC-PT79"
1081.33,"beads",2,"FC-PT79"
3505.2698,"beads",2,"FC-PT79"
1844.58,"beads",2,"FC-PT79"
1930.49,"beads",2,"FC-PT79"
1423.5499,"beads",2,"FC-PT79"
2177.5698,"beads",2,"FC-PT79"
3163.76,"beads",2,"FC-PT79"
1675.6,"beads",2,"FC-PT79"
2176.1499,"beads",2,"FC-PT79"
2656.8198,"beads",2,"FC-PT79"
1477.51,"beads",2,"FC-PT79"
1222.62,"beads",2,"FC-PT79"
2784.6199,"beads",2,"FC-PT79"
2046.22,"beads",2,"FC-PT79"
1167.95,"beads",2,"FC-PT79"
1343.3199,"beads",2,"FC-PT79"
1131.74,"beads",2,"FC-PT79"
1219.0699,"beads",2,"FC-PT79"
2340.8699,"beads",2,"FC-PT79"
3447.0498,"beads",2,"FC-PT79"
1765.0599,"beads",2,"FC-PT79"
1792.0399,"beads",2,"FC-PT79"
1588.98,"beads",2,"FC-PT79"
1206.2899,"beads",2,"FC-PT79"
1121.7999,"beads",2,"FC-PT79"
2287.6199,"beads",2,"FC-PT79"
1982.3199,"beads",2,"FC-PT79"
1741.63,"beads",2,"FC-PT79"
3097.73,"beads",2,"FC-PT79"
2361.46,"beads",2,"FC-PT79"
2477.8999,"beads",2,"FC-PT79"
1003.9399,"beads",2,"FC-PT79"
1969.5399,"beads",2,"FC-PT79"
1175.76,"beads",2,"FC-PT79"
1051.51,"beads",2,"FC-PT79"
1317.0499,"beads",2,"FC-PT79"
1013.17,"beads",2,"FC-PT79"
1111.86,"beads",2,"FC-PT79"
1096.95,"beads",2,"FC-PT79"
1630.87,"beads",2,"FC-PT79"
1341.1899,"beads",2,"FC-PT79"
2478.6099,"beads",2,"FC-PT79"
1777.13,"beads",2,"FC-PT79"
1540.7,"beads",2,"FC-PT79"
1547.09,"beads",2,"FC-PT79"
3040.22,"beads",2,"FC-PT79"
1557.74,"beads",2,"FC-PT79"
2360.75,"beads",2,"FC-PT79"
1270.1899,"beads",2,"FC-PT79"
1812.63,"beads",2,"FC-PT79"
1655.01,"beads",2,"FC-PT79"
1594.6599,"beads",2,"FC-PT79"
2308.9199,"beads",2,"FC-PT79"
1703.2899,"beads",2,"FC-PT79"
1038.02,"beads",2,"FC-PT79"
2235.0798,"beads",2,"FC-PT79"
1686.96,"beads",2,"FC-PT79"
1891.4399,"beads",2,"FC-PT79"
1703.2899,"beads",2,"FC-PT79"
1096.95,"beads",2,"FC-PT79"
1189.96,"beads",2,"FC-PT79"
1761.5099,"beads",2,"FC-PT79"
2294.01,"beads",2,"FC-PT79"
1814.7599,"beads",2,"FC-PT79"
2239.3398,"beads",2,"FC-PT79"
1950.37,"beads",2,"FC-PT79"
2122.1899,"beads",2,"FC-PT79"
1647.9099,"beads",2,"FC-PT79"
2703.6799,"beads",2,"FC-PT79"
1931.2,"beads",2,"FC-PT79"
3145.2998,"beads",2,"FC-PT79"
2081.72,"beads",2,"FC-PT79"
2409.74,"beads",2,"FC-PT79"
3084.24,"beads",2,"FC-PT79"
1192.09,"beads",2,"FC-PT79"
2937.98,"beads",2,"FC-PT79"
3371.0798,"beads",2,"FC-PT79"
1658.5599,"beads",2,"FC-PT79"
1816.8899,"beads",2,"FC-PT79"
1970.25,"beads",2,"FC-PT79"
1914.87,"beads",2,"FC-PT79"
1662.8199,"beads",2,"FC-PT79"
2079.5898,"beads",2,"FC-PT79"
1845.2899,"beads",2,"FC-PT79"
2176.1499,"beads",2,"FC-PT79"
2218.75,"beads",2,"FC-PT79"
1659.2699,"beads",2,"FC-PT79"
2642.6199,"beads",2,"FC-PT79"
1145.23,"beads",2,"FC-PT79"
1772.1599,"beads",2,"FC-PT79"
2357.2,"beads",2,"FC-PT79"
1699.74,"beads",2,"FC-PT79"
2782.49,"beads",2,"FC-PT79"
1041.5699,"beads",2,"FC-PT79"
3165.8899,"beads",2,"FC-PT79"
2722.1399,"beads",2,"FC-PT79"
2675.99,"beads",2,"FC-PT79"
1729.5599,"beads",2,"FC-PT79"
1668.5,"beads",2,"FC-PT79"
1091.98,"beads",2,"FC-PT79"
2056.1599,"beads",2,"FC-PT79"
1041.5699,"beads",2,"FC-PT79"
3279.49,"beads",2,"FC-PT79"
2249.99,"beads",2,"FC-PT79"
2553.8699,"beads",2,"FC-PT79"
1040.15,"beads",2,"FC-PT79"
1266.64,"beads",2,"FC-PT79"
1512.2999,"beads",2,"FC-PT79"
1746.6,"beads",2,"FC-PT79"
1029.5,"beads",2,"FC-PT79"
1256.7,"beads",2,"FC-PT79"
1577.62,"beads",2,"FC-PT79"
3035.25,"beads",2,"FC-PT79"
1318.47,"beads",2,"FC-PT79"
1084.88,"beads",2,"FC-PT79"
1202.74,"beads",2,"FC-PT79"
2955.73,"beads",2,"FC-PT79"
1645.0699,"beads",2,"FC-PT79"
1251.02,"beads",2,"FC-PT79"
1222.62,"beads",2,"FC-PT79"
1602.47,"beads",2,"FC-PT79"
1033.0499,"beads",2,"FC-PT79"
1412.8999,"beads",2,"FC-PT79"
3033.8298,"beads",2,"FC-PT79"
1184.99,"beads",2,"FC-PT79"
1033.76,"beads",2,"FC-PT79"
1140.26,"beads",2,"FC-PT79"
2100.8899,"beads",2,"FC-PT79"
3050.1599,"beads",2,"FC-PT79"
2395.54,"beads",2,"FC-PT79"
1975.9299,"beads",2,"FC-PT79"
1099.7899,"beads",2,"FC-PT79"
1284.39,"beads",2,"FC-PT79"
1877.95,"beads",2,"FC-PT79"
1073.52,"beads",2,"FC-PT79"
1224.75,"beads",2,"FC-PT79"
1193.51,"beads",2,"FC-PT79"
1540.7,"beads",2,"FC-PT79"
1428.5199,"beads",2,"FC-PT79"
1094.8199,"beads",2,"FC-PT79"
1457.63,"beads",2,"FC-PT79"
1946.8199,"beads",2,"FC-PT79"
1912.74,"beads",2,"FC-PT79"
1788.49,"beads",2,"FC-PT79"
3351.9099,"beads",2,"FC-PT79"
1806.24,"beads",2,"FC-PT79"
1164.4,"beads",2,"FC-PT79"
1004.65,"beads",2,"FC-PT79"
1233.27,"beads",2,"FC-PT79"
1731.6899,"beads",2,"FC-PT79"
1078.49,"beads",2,"FC-PT79"
1995.8099,"beads",2,"FC-PT79"
2220.8799,"beads",2,"FC-PT79"
1890.0199,"beads",2,"FC-PT79"
2522.6299,"beads",2,"FC-PT79"
3340.5498,"beads",2,"FC-PT79"
2119.3499,"beads",2,"FC-PT79"
2378.5,"beads",2,"FC-PT79"
1374.5599,"beads",2,"FC-PT79"
1033.0499,"beads",2,"FC-PT79"
1072.8099,"beads",2,"FC-PT79"
1189.96,"beads",2,"FC-PT79"
2110.8298,"beads",2,"FC-PT79"
1087.01,"beads",2,"FC-PT79"
1419.2899,"beads",2,"FC-PT79"
1919.1299,"beads",2,"FC-PT79"
1457.63,"beads",2,"FC-PT79"
2138.52,"beads",2,"FC-PT79"
1657.85,"beads",2,"FC-PT79"
2903.1899,"beads",2,"FC-PT79"
1016.0099,"beads",2,"FC-PT79"
1859.49,"beads",2,"FC-PT79"
1010.33,"beads",2,"FC-PT79"
1705.4199,"beads",2,"FC-PT79"
1147.36,"beads",2,"FC-PT79"
2429.6199,"beads",2,"FC-PT79"
2765.45,"beads",2,"FC-PT79"
1247.47,"beads",2,"FC-PT79"
2166.9199,"beads",2,"FC-PT79"
1183.5699,"beads",2,"FC-PT79"
1011.04,"beads",2,"FC-PT79"
1925.5199,"beads",2,"FC-PT79"
1870.85,"beads",2,"FC-PT79"
2766.1599,"beads",2,"FC-PT79"
1097.6599,"beads",2,"FC-PT79"
1170.08,"beads",2,"FC-PT79"
1687.6699,"beads",2,"FC-PT79"
1038.02,"beads",2,"FC-PT79"
1053.64,"beads",2,"FC-PT79"
2215.9099,"beads",2,"FC-PT79"
1410.0599,"beads",2,"FC-PT79"
3473.3198,"beads",2,"FC-PT79"
1097.6599,"beads",2,"FC-PT79"
1070.6799,"beads",2,"FC-PT79"
1415.0299,"beads",2,"FC-PT79"
1216.23,"beads",2,"FC-PT79"
2057.5798,"beads",2,"FC-PT79"
1090.5599,"beads",2,"FC-PT79"
1169.37,"beads",2,"FC-PT79"
2176.1499,"beads",2,"FC-PT79"
1659.98,"beads",2,"FC-PT79"
1119.6699,"beads",2,"FC-PT79"
1287.9399,"beads",2,"FC-PT79"
1518.6899,"beads",2,"FC-PT79"
1206.2899,"beads",2,"FC-PT79"
1390.89,"beads",2,"FC-PT79"
2453.76,"beads",2,"FC-PT79"
2826.51,"beads",2,"FC-PT79"
1102.63,"beads",2,"FC-PT79"
1523.6599,"beads",2,"FC-PT79"
1476.09,"beads",2,"FC-PT79"
1309.95,"beads",2,"FC-PT79"
1873.6899,"beads",2,"FC-PT79"
1434.9099,"beads",2,"FC-PT79"
1535.73,"beads",2,"FC-PT79"
1403.6699,"beads",2,"FC-PT79"
2699.4199,"beads",2,"FC-PT79"
1323.4399,"beads",2,"FC-PT79"
2107.99,"beads",2,"FC-PT79"
1257.4099,"beads",2,"FC-PT79"
1013.8799,"beads",2,"FC-PT79"
1738.7899,"beads",2,"FC-PT79"
1125.35,"beads",2,"FC-PT79"
1000.39,"beads",2,"FC-PT79"
1039.4399,"beads",2,"FC-PT79"
1502.36,"beads",2,"FC-PT79"
1041.5699,"beads",2,"FC-PT79"
1049.38,"beads",2,"FC-PT79"
1202.0299,"beads",2,"FC-PT79"
3076.4299,"beads",2,"FC-PT79"
1356.1,"beads",2,"FC-PT79"
4995.5601,"beads",2,"FC-PT79"
1319.89,"beads",2,"FC-PT79"
1709.6799,"beads",2,"FC-PT79"
1160.85,"beads",2,"FC-PT79"
1731.6899,"beads",2,"FC-PT79"
3292.27,"beads",2,"FC-PT79"
1111.15,"beads",2,"FC-PT79"
1346.87,"beads",2,"FC-PT79"
2649.72,"beads",2,"FC-PT79"
1084.88,"beads",2,"FC-PT79"
2100.8899,"beads",2,"FC-PT79"
1238.24,"beads",2,"FC-PT79"
1148.0699,"beads",2,"FC-PT79"
1042.28,"beads",2,"FC-PT79"
1058.61,"beads",2,"FC-PT79"
2213.78,"beads",2,"FC-PT79"
1071.39,"beads",2,"FC-PT79"
1580.46,"beads",2,"FC-PT79"
1292.9099,"beads",2,"FC-PT79"
1062.87,"beads",2,"FC-PT79"
2226.5598,"beads",2,"FC-PT79"
1016.0099,"beads",2,"FC-PT79"
1232.5599,"beads",2,"FC-PT79"
1133.87,"beads",2,"FC-PT79"
1424.97,"beads",2,"FC-PT79"
1691.22,"beads",2,"FC-PT79"
1942.5599,"beads",2,"FC-PT79"
1934.0399,"beads",2,"FC-PT79"
1177.1799,"beads",2,"FC-PT79"
2627.71,"beads",2,"FC-PT79"
1053.64,"beads",2,"FC-PT79"
2911,"beads",2,"FC-PT79"
1250.3099,"beads",2,"FC-PT79"
1532.1799,"beads",2,"FC-PT79"
1307.8199,"beads",2,"FC-PT79"
1878.6599,"beads",2,"FC-PT79"
1264.51,"beads",2,"FC-PT79"
1026.6599,"beads",2,"FC-PT79"
2053.3198,"beads",2,"FC-PT79"
3373.21,"beads",2,"FC-PT79"
1035.89,"beads",2,"FC-PT79"
7158.9297,"beads",2,"FC-PT79"
3016.0798,"beads",2,"FC-PT79"
1113.99,"beads",2,"FC-PT79"
1052.22,"beads",2,"FC-PT79"
1027.37,"beads",2,"FC-PT79"
1022.4,"beads",2,"FC-PT79"
1002.52,"beads",2,"FC-PT79"
1237.5299,"beads",2,"FC-PT79"
1241.08,"beads",2,"FC-PT79"
1223.33,"beads",2,"FC-PT79"
3125.4199,"beads",2,"FC-PT79"
1274.45,"beads",2,"FC-PT79"
1207,"beads",2,"FC-PT79"
1050.09,"beads",2,"FC-PT79"
1005.36,"beads",2,"FC-PT79"
3073.5898,"beads",2,"FC-PT79"
1010.33,"beads",2,"FC-PT79"
1046.5399,"beads",2,"FC-PT79"
1229.72,"beads",2,"FC-PT79"
1302.85,"beads",2,"FC-PT79"
1012.46,"beads",2,"FC-PT79"
1024.53,"beads",2,"FC-PT79"
3119.0298,"beads",2,"FC-PT79"
1071.39,"beads",2,"FC-PT79"
1928.36,"beads",2,"FC-PT79"
1514.4299,"beads",2,"FC-PT79"
2438.8499,"beads",2,"FC-PT79"
1263.7999,"beads",2,"FC-PT79"
1285.1,"beads",2,"FC-PT79"
1408.64,"beads",2,"FC-PT79"
1460.47,"beads",2,"FC-PT79"
2919.52,"beads",2,"FC-PT79"
1444.14,"beads",2,"FC-PT79"
1750.1499,"beads",2,"FC-PT79"
1150.9099,"beads",2,"FC-PT79"
1376.6899,"beads",2,"FC-PT79"
1000.39,"beads",2,"FC-PT79"
1011.7499,"beads",2,"FC-PT79"
2083.1399,"beads",2,"FC-PT79"
1282.97,"beads",2,"FC-PT79"
1222.62,"beads",2,"FC-PT79"
1094.8199,"beads",2,"FC-PT79"
1037.3099,"beads",2,"FC-PT79"
1728.1399,"beads",2,"FC-PT79"
1228.2999,"beads",2,"FC-PT79"
1255.2799,"beads",2,"FC-PT79"
1154.46,"beads",2,"FC-PT79"
1045.12,"beads",2,"FC-PT79"
2059,"beads",2,"FC-PT79"
1008.2,"beads",2,"FC-PT79"
1198.48,"beads",2,"FC-PT79"
1847.4199,"beads",2,"FC-PT79"
2340.1599,"beads",2,"FC-PT79"
1276.58,"beads",2,"FC-PT79"
2458.73,"beads",2,"FC-PT79"
2088.8198,"beads",2,"FC-PT79"
3235.47,"beads",2,"FC-PT79"
1875.8199,"beads",2,"FC-PT79"
1385.21,"beads",2,"FC-PT79"
1030.9199,"beads",2,"FC-PT79"
1171.5,"beads",2,"FC-PT79"
2828.6399,"beads",2,"FC-PT79"
1947.5299,"beads",2,"FC-PT79"
2745.5698,"beads",2,"FC-PT79"
1330.5399,"beads",2,"FC-PT79"
1356.1,"beads",2,"FC-PT79"
2043.3799,"beads",2,"FC-PT79"
2061.8398,"beads",2,"FC-PT79"
2459.4399,"beads",2,"FC-PT79"
2204.55,"beads",2,"FC-PT79"
1064.2899,"beads",2,"FC-PT79"
2573.04,"beads",2,"FC-PT79"
2405.48,"beads",2,"FC-PT79"
2469.3799,"beads",2,"FC-PT79"
2119.3499,"beads",2,"FC-PT79"
1199.1899,"beads",2,"FC-PT79"
1017.43,"beads",2,"FC-PT79"
1569.1,"beads",2,"FC-PT79"
