"cell_type","replicate","stim_type","stim_level","stim_unit","time","merged_nuclei","nuclearity","response"
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.1095
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7888
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.0736
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.2362
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.982
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.5795
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.3582
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.1253
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.5424
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3319
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.4616
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.747
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.0824
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.7455
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.4116
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3736
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",12.2652
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.1681
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6346
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.1801
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.6141
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6664
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.965
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.7815
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.6047
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",12.8236
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.5888
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4466
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.9158
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3872
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.8446
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.8862
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.2119
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",15.7324
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9091
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",12.0002
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.4639
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.3444
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.4148
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4658
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.5263
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.0328
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2616
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.0328
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.0219
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",12.1507
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.4605
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.8109
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.3554
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.9415
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.5442
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",17.0485
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.5886
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.7711
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.2662
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.2545
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.3538
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.493
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8414
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.776
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.7283
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.9684
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.7999
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.0825
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.9462
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.61
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.1546
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.1599
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.9341
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.4793
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3667
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.2094
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.9963
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.808
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.2541
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",17.2202
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.8441
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.7205
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.0285
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3753
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.5542
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.3439
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.5782
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.186
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.5272
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.8726
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.802
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.5528
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.3023
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.4023
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.9456
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.4297
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8808
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.951
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.5834
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.1913
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.4466
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4528
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.2367
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.6515
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5593
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.8528
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.4951
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6477
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.2517
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.0537
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",17.1419
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.8824
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.3802
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.5427
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.6431
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.6021
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3919
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.554
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.8046
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5318
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.1885
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.1288
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.4177
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.6566
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3721
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.6495
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.443
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.8504
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.2723
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.5931
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9529
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.7991
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.2529
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.1913
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.8676
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.6294
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.8195
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.4426
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.0693
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.5914
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4255
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7201
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8674
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.9506
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.8377
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.095
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.111
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.8965
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.2087
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3053
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.4319
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7499
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.5709
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2329
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9714
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.6028
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.1775
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.8651
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.1071
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.147
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.671
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6925
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.5611
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3576
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.1058
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.621
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.323
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7746
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.5461
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.4285
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.4518
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.5629
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9942
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.8211
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.0351
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.215
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.9851
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7323
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.6543
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3657
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.8793
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3028
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.041
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.5172
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.3736
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.021
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.073
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7504
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.4387
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.1152
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",14.5698
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.393
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.826
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",17.0837
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.5062
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.0327
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7001
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.9034
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6758
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9228
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6193
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.974
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.7086
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.7704
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6122
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.1401
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.7265
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7116
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4011
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.2321
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9582
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7464
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.7337
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.3491
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.1851
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.036
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.9437
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.4385
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.5613
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7788
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.4456
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6267
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.0143
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.325
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",15.7697
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.6013
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3851
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.126
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3187
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.1773
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.5183
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2891
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.1974
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8445
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5203
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.8125
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8455
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.4255
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.8138
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.1251
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.121
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2285
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.796
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.6919
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",14.3197
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2154
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.9449
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.3846
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.0579
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.1141
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.6497
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.0043
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.9588
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.7461
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.1155
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9349
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.5715
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.8539
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.3897
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",22.6006
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6888
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.1665
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",11.346
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.4752
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.4477
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.9837
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.7576
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.7328
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.3652
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.439
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.2469
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6628
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3332
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",14.6551
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.7248
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",21.1563
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",13.2193
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5194
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.096
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.328
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.093
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.8403
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.9507
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.8972
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3707
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.3806
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.4354
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.2524
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",15.3112
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.5493
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6678
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.0067
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.8892
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.2157
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",12.2787
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.3817
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",14.1546
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.0602
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4975
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.6931
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3542
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.5245
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",9.4718
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.9948
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7762
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",14.9245
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5351
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.7817
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",20.6823
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.2545
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.5906
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9154
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",6.9502
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.2931
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",16.8856
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",27.8778
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.3462
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.6603
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.4471
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.4436
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",7.2225
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.087
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",23.9196
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6923
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.0889
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.7218
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.3536
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.6703
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.1672
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.7317
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.0137
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.3596
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.9765
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",8.9201
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.4231
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.7809
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",5.3619
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.4402
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",4.6742
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",10.2126
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.3222
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.062
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",3.1159
"MEF","PT101","IFNG",10,"ng/ml",90,NA,"single-nuclear",2.6872
